,date,state,City,positive,Latitude,Longitude
10115,09/15/20,UT,Utah,139485.0,39.4997605,-111.547028
10116,09/15/20,OR,Oregon,59000.0,44.1419049,-120.5380993
10117,09/15/20,WV,West Virginia,29662.0,38.9201705,-80.1816905
10118,09/15/20,AL,Alabama,12976.0,32.6010112,-86.6807365
10119,09/15/20,LA,Louisiana,140160.0,30.9733766,-91.4299097
10120,09/15/20,NE,Nebraska,159253.0,41.5008195,-99.680902
10121,09/16/20,CO,Colorado,38642.0,38.9979339,-105.550567
10122,09/16/20,MA,Massachusetts,62686.0,42.0629398,-71.718067
10123,09/16/20,AR,Arkansas,125699.0,34.7519275,-92.1313784
10124,09/16/20,KY,Kentucky,72219.0,37.8222935,-85.7682399
10125,09/16/20,NV,Nevada,58764.0,38.502032,-117.0230604
10126,09/16/20,WI,Wisconsin,74248.0,44.7862968,-89.8267049
10127,09/16/20,IA,Iowa,98440.0,41.9383166,-93.389798
10128,09/16/20,NM,New Mexico,74080.0,34.1662325,-106.0260685
10129,09/16/20,ME,Maine,27041.0,45.2185133,-69.0148656
10130,09/16/20,MO,Missouri,4941.0,38.3046615,-92.437099
10131,09/16/20,TN,Tennessee,106587.0,35.830521,-85.9785989
10132,09/16/20,AZ,Arizona,177087.0,34.1682185,-111.930907
10133,09/16/20,FL,Florida,209907.0,27.9757279,-83.8330166
10134,09/16/20,NC,North Carolina,663234.0,35.2145629,-79.8912675
10135,09/16/20,OK,Oklahoma,188024.0,35.3097654,-98.7165585
10136,09/16/20,KS,Kansas,72284.0,38.4987789,-98.3200779
10137,09/16/20,OR,Oregon,50870.0,44.1419049,-120.5380993
10138,09/16/20,PA,Pennsylvania,29850.0,40.9945928,-77.6046984
10139,09/16/20,RI,Rhode Island,146990.0,41.5827282,-71.5064508
10140,09/16/20,UT,Utah,23358.0,39.4997605,-111.547028
10141,09/16/20,AL,Alabama,59747.0,32.6010112,-86.6807365
10142,09/16/20,WV,West Virginia,141087.0,38.9201705,-80.1816905
10143,09/16/20,NE,Nebraska,13196.0,41.5008195,-99.680902
10144,09/16/20,WY,Wyoming,38970.0,43.000325,-107.5545669
10145,09/16/20,OH,Ohio,4566.0,40.1903624,-82.6692525
10146,09/16/20,NY,New York,140518.0,40.7056258,-73.97968
10147,09/16/20,SD,South Dakota,446366.0,44.2126995,-100.2471641
10148,09/16/20,MS,Mississippi,17291.0,32.5851062,-89.8772196
10149,09/16/20,MD,Maryland,91234.0,38.8063524,-77.2684162
10150,09/16/20,VA,Virginia,117888.0,38.0033855,-79.4587861
10151,09/16/20,SC,South Carolina,136359.0,33.62505,-80.9470381
10152,09/16/20,AK,Alaska,134122.0,61.3025006,-158.7750198
10153,09/16/20,ID,Idaho,6443.0,45.4945756,-114.1424303
10154,09/16/20,MN,Minnesota,35810.0,46.4418595,-93.3655146
10155,09/16/20,WA,Washington,85813.0,38.8993487,-77.0145665
10156,09/16/20,CT,Connecticut,80812.0,41.5187835,-72.757507
10157,09/16/20,NJ,New Jersey,55166.0,40.1430058,-74.7311156
10158,09/16/20,HI,Hawaii,197792.0,20.46,-157.505
10159,09/16/20,VT,Vermont,10978.0,43.8717545,-72.4477828
10160,09/16/20,LA,Louisiana,1704.0,30.9733766,-91.4299097
10161,09/16/20,MI,Michigan,159865.0,44.9435598,-86.4158049
10162,09/16/20,TX,Texas,125742.0,31.1693363,-100.0768425
10163,09/16/20,DC,District of Columbia,674772.0,38.8993487,-77.0145666
10164,09/16/20,ND,North Dakota,14743.0,47.4678819,-100.3022655
10165,09/16/20,GA,Georgia,16333.0,32.6781248,-83.2229757
10166,09/16/20,CA,California,299056.0,37.2718745,-119.2704153
10167,09/16/20,DE,Delaware,762963.0,39.145251,-75.4189206
10168,09/16/20,IN,Indiana,19234.0,39.7662195,-86.441277
10169,09/16/20,IL,Illinois,107809.0,39.739318,-89.504139
10170,09/16/20,MT,Montana,268246.0,46.6797995,-110.044783
10171,09/16/20,NH,New Hampshire,9431.0,44.0012306,-71.5799231
10172,09/17/20,FL,Florida,7780.0,27.9757279,-83.8330166
10173,09/17/20,SC,South Carolina,666507.0,33.62505,-80.9470381
10174,09/17/20,RI,Rhode Island,135446.0,41.5827282,-71.5064508
10175,09/17/20,MN,Minnesota,23488.0,46.4418595,-93.3655146
10176,09/17/20,AK,Alaska,86722.0,61.3025006,-158.7750198
10177,09/17/20,IA,Iowa,6551.0,41.9383166,-93.389798
10178,09/17/20,ND,North Dakota,75028.0,47.4678819,-100.3022655
10179,09/17/20,MT,Montana,16723.0,46.6797995,-110.044783
10180,09/17/20,CO,Colorado,9647.0,38.9979339,-105.550567
10181,09/17/20,TX,Texas,63145.0,31.1693363,-100.0768425
10182,09/17/20,ME,Maine,678819.0,45.2185133,-69.0148656
10183,09/17/20,CT,Connecticut,4962.0,41.5187835,-72.757507
10184,09/17/20,DC,District of Columbia,55386.0,38.8993487,-77.0145666
10185,09/17/20,WI,Wisconsin,14790.0,44.7862968,-89.8267049
10186,09/17/20,VT,Vermont,100574.0,43.8717545,-72.4477828
10187,09/17/20,LA,Louisiana,1707.0,30.9733766,-91.4299097
10188,09/17/20,NM,New Mexico,160343.0,34.1662325,-106.0260685
10189,09/17/20,MD,Maryland,27199.0,38.8063524,-77.2684162
10190,09/17/20,NC,North Carolina,118519.0,35.2145629,-79.8912675
10191,09/17/20,MI,Michigan,189576.0,44.9435598,-86.4158049
10192,09/17/20,WV,West Virginia,126722.0,38.9201705,-80.1816905
10193,09/17/20,AZ,Arizona,13430.0,34.1682185,-111.930907
10194,09/17/20,KS,Kansas,211660.0,38.4987789,-98.3200779
10195,09/17/20,OR,Oregon,50870.0,44.1419049,-120.5380993
10196,09/17/20,GA,Georgia,29850.0,32.6781248,-83.2229757
10197,09/17/20,OH,Ohio,300903.0,40.1903624,-82.6692525
10198,09/17/20,AL,Alabama,141585.0,32.6010112,-86.6807365
10199,09/17/20,NH,New Hampshire,141757.0,44.0012306,-71.5799231
10200,09/17/20,CA,California,7814.0,37.2718745,-119.2704153
10201,09/17/20,TN,Tennessee,766201.0,35.830521,-85.9785989
10202,09/17/20,MA,Massachusetts,178140.0,42.0629398,-71.718067
10203,09/17/20,MS,Mississippi,126128.0,32.5851062,-89.8772196
10204,09/17/20,IL,Illinois,91935.0,39.739318,-89.504139
10205,09/17/20,NY,New York,270302.0,40.7056258,-73.97968
10206,09/17/20,VA,Virginia,447262.0,38.0033855,-79.4587861
10207,09/17/20,OK,Oklahoma,137460.0,35.3097654,-98.7165585
10208,09/17/20,DE,Delaware,73318.0,39.145251,-75.4189206
10209,09/17/20,ID,Idaho,19318.0,45.4945756,-114.1424303
10210,09/17/20,HI,Hawaii,36093.0,20.46,-157.505
10211,09/17/20,NE,Nebraska,11080.0,41.5008195,-99.680902
10212,09/17/20,UT,Utah,39419.0,39.4997605,-111.547028
10213,09/17/20,WY,Wyoming,60658.0,43.000325,-107.5545669
10214,09/17/20,IN,Indiana,4652.0,39.7662195,-86.441277
10215,09/17/20,NJ,New Jersey,108646.0,40.1430058,-74.7311156
10216,09/17/20,KY,Kentucky,198361.0,37.8222935,-85.7682399
10217,09/17/20,AR,Arkansas,59370.0,34.7519275,-92.1313784
10218,09/17/20,NV,Nevada,73211.0,38.502032,-117.0230604
10219,09/17/20,PA,Pennsylvania,74595.0,40.9945928,-77.6046984
10220,09/17/20,SD,South Dakota,147923.0,44.2126995,-100.2471641
10221,09/17/20,MO,Missouri,17686.0,38.3046615,-92.437099
10222,09/17/20,WA,Washington,108334.0,38.8993487,-77.0145665
10223,09/18/20,MA,Massachusetts,81198.0,42.0629398,-71.718067
10224,09/18/20,RI,Rhode Island,126582.0,41.5827282,-71.5064508
10225,09/18/20,AZ,Arizona,23620.0,34.1682185,-111.930907
10226,09/18/20,KS,Kansas,212942.0,38.4987789,-98.3200779
10227,09/18/20,NJ,New Jersey,52285.0,40.1430058,-74.7311156
10228,09/18/20,OK,Oklahoma,198848.0,35.3097654,-98.7165585
10229,09/18/20,UT,Utah,74567.0,39.4997605,-111.547028
10230,09/18/20,OR,Oregon,61775.0,44.1419049,-120.5380993
10231,09/18/20,WV,West Virginia,30342.0,38.9201705,-80.1816905
10232,09/18/20,OH,Ohio,13683.0,40.1903624,-82.6692525
10233,09/18/20,SD,South Dakota,142596.0,44.2126995,-100.2471641
10234,09/18/20,AL,Alabama,18075.0,32.6010112,-86.6807365
10235,09/18/20,MI,Michigan,142863.0,44.9435598,-86.4158049
10236,09/18/20,HI,Hawaii,127500.0,20.46,-157.505
10237,09/18/20,AR,Arkansas,11239.0,34.7519275,-92.1313784
10238,09/18/20,TN,Tennessee,74082.0,35.830521,-85.9785989
10239,09/18/20,DC,District of Columbia,180497.0,38.8993487,-77.0145666
10240,09/18/20,VA,Virginia,14852.0,38.0033855,-79.4587861
10241,09/18/20,TX,Texas,138702.0,31.1693363,-100.0768425
10242,09/18/20,CO,Colorado,682241.0,38.9979339,-105.550567
10243,09/18/20,DE,Delaware,63750.0,39.145251,-75.4189206
10244,09/18/20,IA,Iowa,19366.0,41.9383166,-93.389798
10245,09/18/20,KY,Kentucky,76211.0,37.8222935,-85.7682399
10246,09/18/20,VT,Vermont,60128.0,43.8717545,-72.4477828
10247,09/18/20,ND,North Dakota,1709.0,47.4678819,-100.3022655
10248,09/18/20,NE,Nebraska,17230.0,41.5008195,-99.680902
10249,09/18/20,CA,California,39921.0,37.2718745,-119.2704153
10250,09/18/20,IL,Illinois,769831.0,39.739318,-89.504139
10251,09/18/20,IN,Indiana,272525.0,39.7662195,-86.441277
10252,09/18/20,NC,North Carolina,109683.0,35.2145629,-79.8912675
10253,09/18/20,NH,New Hampshire,191019.0,44.0012306,-71.5799231
10254,09/18/20,WY,Wyoming,7861.0,43.000325,-107.5545669
10255,09/18/20,GA,Georgia,4747.0,32.6781248,-83.2229757
10256,09/18/20,NY,New York,302737.0,40.7056258,-73.97968
10257,09/18/20,LA,Louisiana,448052.0,30.9733766,-91.4299097
10258,09/18/20,MO,Missouri,161322.0,38.3046615,-92.437099
10259,09/18/20,NV,Nevada,110129.0,38.502032,-117.0230604
10260,09/18/20,MT,Montana,75096.0,46.6797995,-110.044783
10261,09/18/20,WI,Wisconsin,9871.0,44.7862968,-89.8267049
10262,09/18/20,CT,Connecticut,103154.0,41.5187835,-72.757507
10263,09/18/20,ME,Maine,55527.0,45.2185133,-69.0148656
10264,09/18/20,WA,Washington,5005.0,38.8993487,-77.0145665
10265,09/18/20,ID,Idaho,81602.0,45.4945756,-114.1424303
10266,09/18/20,AK,Alaska,36489.0,61.3025006,-158.7750198
10267,09/18/20,MN,Minnesota,6658.0,46.4418595,-93.3655146
10268,09/18/20,SC,South Carolina,87807.0,33.62505,-80.9470381
10269,09/18/20,FL,Florida,136318.0,27.9757279,-83.8330166
10270,09/18/20,NM,New Mexico,669684.0,34.1662325,-106.0260685
10271,09/18/20,PA,Pennsylvania,27350.0,40.9945928,-77.6046984
10272,09/18/20,MD,Maryland,148683.0,38.8063524,-77.2684162
10273,09/18/20,MS,Mississippi,119062.0,32.5851062,-89.8772196
10274,09/19/20,IN,Indiana,91935.0,39.7662195,-86.441277
10275,09/19/20,NY,New York,110759.0,40.7056258,-73.97968
10276,09/19/20,MN,Minnesota,449038.0,46.4418595,-93.3655146
10277,09/19/20,TN,Tennessee,88721.0,35.830521,-85.9785989
10278,09/19/20,OH,Ohio,181439.0,40.1903624,-82.6692525
10279,09/19/20,ID,Idaho,143547.0,45.4945756,-114.1424303
10280,09/19/20,AR,Arkansas,36959.0,34.7519275,-92.1313784
10281,09/19/20,IA,Iowa,75160.0,41.9383166,-93.389798
10282,09/19/20,IL,Illinois,77058.0,39.739318,-89.504139
10283,09/19/20,AK,Alaska,275054.0,61.3025006,-158.7750198
10284,09/19/20,NH,New Hampshire,6752.0,44.0012306,-71.5799231
10285,09/19/20,NC,North Carolina,7920.0,35.2145629,-79.8912675
10286,09/19/20,WY,Wyoming,192248.0,43.000325,-107.5545669
10287,09/19/20,SD,South Dakota,4780.0,44.2126995,-100.2471641
10288,09/19/20,MO,Missouri,18444.0,38.3046615,-92.437099
10289,09/19/20,ME,Maine,111516.0,45.2185133,-69.0148656
10290,09/19/20,ND,North Dakota,5035.0,47.4678819,-100.3022655
10291,09/19/20,AL,Alabama,17607.0,32.6010112,-86.6807365
10292,09/19/20,NE,Nebraska,144164.0,41.5008195,-99.680902
10293,09/19/20,WA,Washington,40387.0,38.8993487,-77.0145665
10294,09/19/20,CA,California,81602.0,37.2718745,-119.2704153
10295,09/19/20,MD,Maryland,774135.0,38.8063524,-77.2684162
10296,09/19/20,CT,Connecticut,119744.0,41.5187835,-72.757507
10297,09/19/20,KY,Kentucky,55527.0,37.8222935,-85.7682399
10298,09/19/20,GA,Georgia,61106.0,32.6781248,-83.2229757
10299,09/19/20,DE,Delaware,305021.0,39.145251,-75.4189206
10300,09/19/20,VT,Vermont,19449.0,43.8717545,-72.4477828
10301,09/19/20,WI,Wisconsin,1713.0,44.7862968,-89.8267049
10302,09/19/20,RI,Rhode Island,105557.0,41.5827282,-71.5064508
10303,09/19/20,MS,Mississippi,23798.0,32.5851062,-89.8772196
10304,09/19/20,NV,Nevada,93087.0,38.502032,-117.0230604
10305,09/19/20,MI,Michigan,75419.0,44.9435598,-86.4158049
10306,09/19/20,UT,Utah,128087.0,39.4997605,-111.547028
10307,09/19/20,OK,Oklahoma,62852.0,35.3097654,-98.7165585
10308,09/19/20,LA,Louisiana,75804.0,30.9733766,-91.4299097
10309,09/19/20,DC,District of Columbia,161322.0,38.8993487,-77.0145666
10310,09/19/20,MT,Montana,14902.0,46.6797995,-110.044783
10311,09/19/20,TX,Texas,10163.0,31.1693363,-100.0768425
10312,09/19/20,AZ,Arizona,686068.0,34.1682185,-111.930907
10313,09/19/20,NJ,New Jersey,213551.0,40.1430058,-74.7311156
10314,09/19/20,NM,New Mexico,199309.0,34.1662325,-106.0260685
10315,09/19/20,WV,West Virginia,27512.0,38.9201705,-80.1816905
10316,09/19/20,PA,Pennsylvania,13874.0,40.9945928,-77.6046984
10317,09/19/20,KS,Kansas,149845.0,38.4987789,-98.3200779
10318,09/19/20,VA,Virginia,52285.0,38.0033855,-79.4587861
10319,09/19/20,MA,Massachusetts,139655.0,42.0629398,-71.718067
10320,09/19/20,CO,Colorado,127181.0,38.9979339,-105.550567
10321,09/19/20,OR,Oregon,64356.0,44.1419049,-120.5380993
10322,09/19/20,HI,Hawaii,30599.0,20.46,-157.505
10323,09/19/20,SC,South Carolina,11376.0,33.62505,-80.9470381
10324,09/19/20,FL,Florida,137240.0,27.9757279,-83.8330166
10325,09/20/20,DC,District of Columbia,673194.0,38.8993487,-77.0145666
10326,09/20/20,KY,Kentucky,14955.0,37.8222935,-85.7682399
10327,09/20/20,TX,Texas,61542.0,31.1693363,-100.0768425
10328,09/20/20,CT,Connecticut,688534.0,41.5187835,-72.757507
10329,09/20/20,CO,Colorado,55527.0,38.9979339,-105.550567
10330,09/20/20,AL,Alabama,64857.0,32.6010112,-86.6807365
10331,09/20/20,NJ,New Jersey,144962.0,40.1430058,-74.7311156
10332,09/20/20,MT,Montana,199762.0,46.6797995,-110.044783
10333,09/20/20,WY,Wyoming,10299.0,43.000325,-107.5545669
10334,09/20/20,WI,Wisconsin,4871.0,44.7862968,-89.8267049
10335,09/20/20,OR,Oregon,107292.0,44.1419049,-120.5380993
10336,09/20/20,UT,Utah,30801.0,39.4997605,-111.547028
10337,09/20/20,PA,Pennsylvania,63772.0,40.9945928,-77.6046984
10338,09/20/20,MS,Mississippi,150578.0,32.5851062,-89.8772196
10339,09/20/20,RI,Rhode Island,93364.0,41.5827282,-71.5064508
10340,09/20/20,MO,Missouri,23880.0,38.3046615,-92.437099
10341,09/20/20,FL,Florida,112844.0,27.9757279,-83.8330166
10342,09/20/20,KS,Kansas,675691.0,38.4987789,-98.3200779
10343,09/20/20,MA,Massachusetts,52285.0,42.0629398,-71.718067
10344,09/20/20,SC,South Carolina,127540.0,33.62505,-80.9470381
10345,09/20/20,HI,Hawaii,137708.0,20.46,-157.505
10346,09/20/20,LA,Louisiana,11485.0,30.9733766,-91.4299097
10347,09/20/20,MD,Maryland,162258.0,38.8063524,-77.2684162
10348,09/20/20,WV,West Virginia,120156.0,38.9201705,-80.1816905
10349,09/20/20,AR,Arkansas,14054.0,34.7519275,-92.1313784
10350,09/20/20,NH,New Hampshire,75723.0,44.0012306,-71.5799231
10351,09/20/20,NE,Nebraska,7947.0,41.5008195,-99.680902
10352,09/20/20,GA,Georgia,40797.0,32.6781248,-83.2229757
10353,09/20/20,NM,New Mexico,306155.0,34.1662325,-106.0260685
10354,09/20/20,IL,Illinois,27579.0,39.739318,-89.504139
10355,09/20/20,SD,South Dakota,276456.0,44.2126995,-100.2471641
10356,09/20/20,NY,New York,18696.0,40.7056258,-73.97968
10357,09/20/20,NV,Nevada,449900.0,38.502032,-117.0230604
10358,09/20/20,OH,Ohio,75804.0,40.1903624,-82.6692525
10359,09/20/20,AZ,Arizona,144309.0,34.1682185,-111.930907
10360,09/20/20,IN,Indiana,214018.0,39.7662195,-86.441277
10361,09/20/20,ND,North Dakota,111505.0,47.4678819,-100.3022655
10362,09/20/20,MI,Michigan,17958.0,44.9435598,-86.4158049
10363,09/20/20,WA,Washington,128087.0,38.8993487,-77.0145665
10364,09/20/20,VA,Virginia,82199.0,38.0033855,-79.4587861
10365,09/20/20,ID,Idaho,140511.0,45.4945756,-114.1424303
10366,09/20/20,DE,Delaware,37247.0,39.145251,-75.4189206
10367,09/20/20,TN,Tennessee,19566.0,35.830521,-85.9785989
10368,09/20/20,NC,North Carolina,183514.0,35.2145629,-79.8912675
10369,09/20/20,IA,Iowa,193581.0,41.9383166,-93.389798
10370,09/20/20,ME,Maine,77679.0,45.2185133,-69.0148656
10371,09/20/20,CA,California,5079.0,37.2718745,-119.2704153
10372,09/20/20,AK,Alaska,778400.0,61.3025006,-158.7750198
10373,09/20/20,VT,Vermont,6860.0,43.8717545,-72.4477828
10374,09/20/20,MN,Minnesota,1718.0,46.4418595,-93.3655146
10375,09/20/20,OK,Oklahoma,90017.0,35.3097654,-98.7165585
10376,09/21/20,KS,Kansas,76807.0,38.4987789,-98.3200779
10377,09/21/20,IA,Iowa,53959.0,41.9383166,-93.389798
10378,09/21/20,GA,Georgia,78339.0,32.6781248,-83.2229757
10379,09/21/20,AZ,Arizona,307339.0,34.1682185,-111.930907
10380,09/21/20,WI,Wisconsin,214251.0,44.7862968,-89.8267049
10381,09/21/20,SD,South Dakota,108588.0,44.2126995,-100.2471641
10382,09/21/20,OH,Ohio,18869.0,40.1903624,-82.6692525
10383,09/21/20,WV,West Virginia,145165.0,38.9201705,-80.1816905
10384,09/21/20,NV,Nevada,14171.0,38.502032,-117.0230604
10385,09/21/20,NH,New Hampshire,76036.0,44.0012306,-71.5799231
10386,09/21/20,IL,Illinois,7952.0,39.739318,-89.504139
10387,09/21/20,MS,Mississippi,277933.0,32.5851062,-89.8772196
10388,09/21/20,AL,Alabama,93556.0,32.6010112,-86.6807365
10389,09/21/20,WY,Wyoming,145780.0,43.000325,-107.5545669
10390,09/21/20,CT,Connecticut,4944.0,41.5187835,-72.757507
10391,09/21/20,TX,Texas,56024.0,31.1693363,-100.0768425
10392,09/21/20,DC,District of Columbia,698387.0,38.8993487,-77.0145666
10393,09/21/20,UT,Utah,14978.0,39.4997605,-111.547028
10394,09/21/20,MN,Minnesota,64394.0,46.4418595,-93.3655146
10395,09/21/20,NY,New York,90942.0,40.7056258,-73.97968
10396,09/21/20,HI,Hawaii,450473.0,20.46,-157.505
10397,09/21/20,MT,Montana,11562.0,46.6797995,-110.044783
10398,09/21/20,ME,Maine,10429.0,45.2185133,-69.0148656
10399,09/21/20,AR,Arkansas,5106.0,34.7519275,-92.1313784
10400,09/21/20,NJ,New Jersey,76364.0,40.1430058,-74.7311156
10401,09/21/20,FL,Florida,200154.0,27.9757279,-83.8330166
10402,09/21/20,OK,Oklahoma,677362.0,35.3097654,-98.7165585
10403,09/21/20,MA,Massachusetts,77908.0,42.0629398,-71.718067
10404,09/21/20,CA,California,127796.0,37.2718745,-119.2704153
10405,09/21/20,NC,North Carolina,781694.0,35.2145629,-79.8912675
10406,09/21/20,MO,Missouri,194381.0,38.3046615,-92.437099
10407,09/21/20,DE,Delaware,114307.0,39.145251,-75.4189206
10408,09/21/20,TN,Tennessee,19667.0,35.830521,-85.9785989
10409,09/21/20,MD,Maryland,184409.0,38.8063524,-77.2684162
10410,09/21/20,VT,Vermont,120568.0,43.8717545,-72.4477828
10411,09/21/20,LA,Louisiana,1722.0,30.9733766,-91.4299097
10412,09/21/20,PA,Pennsylvania,162501.0,40.9945928,-77.6046984
10413,09/21/20,VA,Virginia,150812.0,38.0033855,-79.4587861
10414,09/21/20,RI,Rhode Island,141138.0,41.5827282,-71.5064508
10415,09/21/20,ID,Idaho,23932.0,45.4945756,-114.1424303
10416,09/21/20,NM,New Mexico,37491.0,34.1662325,-106.0260685
10417,09/21/20,CO,Colorado,27683.0,38.9979339,-105.550567
10418,09/21/20,NE,Nebraska,65399.0,41.5008195,-99.680902
10419,09/21/20,KY,Kentucky,41083.0,37.8222935,-85.7682399
10420,09/21/20,SC,South Carolina,61917.0,33.62505,-80.9470381
10421,09/21/20,OR,Oregon,138124.0,44.1419049,-120.5380993
10422,09/21/20,IN,Indiana,30995.0,39.7662195,-86.441277
10423,09/21/20,WA,Washington,112027.0,38.8993487,-77.0145665
10424,09/21/20,AK,Alaska,82548.0,61.3025006,-158.7750198
10425,09/21/20,MI,Michigan,6930.0,44.9435598,-86.4158049
10426,09/21/20,ND,North Dakota,129662.0,47.4678819,-100.3022655
10427,09/22/20,SD,South Dakota,18244.0,44.2126995,-100.2471641
10428,09/22/20,MT,Montana,19189.0,46.6797995,-110.044783
10429,09/22/20,DC,District of Columbia,10700.0,38.8993487,-77.0145666
10430,09/22/20,ID,Idaho,15021.0,45.4945756,-114.1424303
10431,09/22/20,OK,Oklahoma,37901.0,35.3097654,-98.7165585
10432,09/22/20,ND,North Dakota,79072.0,47.4678819,-100.3022655
10433,09/22/20,GA,Georgia,18508.0,32.6781248,-83.2229757
10434,09/22/20,UT,Utah,308221.0,39.4997605,-111.547028
10435,09/22/20,FL,Florida,65044.0,27.9757279,-83.8330166
10436,09/22/20,NM,New Mexico,679776.0,34.1662325,-106.0260685
10437,09/22/20,CA,California,27790.0,37.2718745,-119.2704153
10438,09/22/20,SC,South Carolina,784324.0,33.62505,-80.9470381
10439,09/22/20,AK,Alaska,140789.0,61.3025006,-158.7750198
10440,09/22/20,IL,Illinois,6987.0,39.739318,-89.504139
10441,09/22/20,MS,Mississippi,279464.0,32.5851062,-89.8772196
10442,09/22/20,VA,Virginia,94021.0,38.0033855,-79.4587861
10443,09/22/20,MO,Missouri,142010.0,38.3046615,-92.437099
10444,09/22/20,NH,New Hampshire,115366.0,44.0012306,-71.5799231
10445,09/22/20,OR,Oregon,7990.0,44.1419049,-120.5380993
10446,09/22/20,KS,Kansas,31313.0,38.4987789,-98.3200779
10447,09/22/20,AR,Arkansas,53959.0,34.7519275,-92.1313784
10448,09/22/20,WA,Washington,76981.0,38.8993487,-77.0145665
10449,09/22/20,NE,Nebraska,83193.0,41.5008195,-99.680902
10450,09/22/20,PA,Pennsylvania,41388.0,40.9945928,-77.6046984
10451,09/22/20,MI,Michigan,151646.0,44.9435598,-86.4158049
10452,09/22/20,MA,Massachusetts,130357.0,42.0629398,-71.718067
10453,09/22/20,RI,Rhode Island,127969.0,41.5827282,-71.5064508
10454,09/22/20,VT,Vermont,24044.0,43.8717545,-72.4477828
10455,09/22/20,NC,North Carolina,1724.0,35.2145629,-79.8912675
10456,09/22/20,IA,Iowa,195549.0,41.9383166,-93.389798
10457,09/22/20,MD,Maryland,78887.0,38.8063524,-77.2684162
10458,09/22/20,CO,Colorado,120912.0,38.9979339,-105.550567
10459,09/22/20,WI,Wisconsin,66053.0,44.7862968,-89.8267049
10460,09/22/20,DE,Delaware,110327.0,39.145251,-75.4189206
10461,09/22/20,LA,Louisiana,19761.0,30.9733766,-91.4299097
10462,09/22/20,KY,Kentucky,163253.0,37.8222935,-85.7682399
10463,09/22/20,OH,Ohio,62731.0,40.1903624,-82.6692525
10464,09/22/20,IN,Indiana,145850.0,39.7662195,-86.441277
10465,09/22/20,TX,Texas,112626.0,31.1693363,-100.0768425
10466,09/22/20,AZ,Arizona,716207.0,34.1682185,-111.930907
10467,09/22/20,ME,Maine,214846.0,45.2185133,-69.0148656
10468,09/22/20,NV,Nevada,5146.0,38.502032,-117.0230604
10469,09/22/20,AL,Alabama,76298.0,32.6010112,-86.6807365
10470,09/22/20,NY,New York,146584.0,40.7056258,-73.97968
10471,09/22/20,MN,Minnesota,451227.0,46.4418595,-93.3655146
10472,09/22/20,WY,Wyoming,91422.0,43.000325,-107.5545669
10473,09/22/20,CT,Connecticut,5016.0,41.5187835,-72.757507
10474,09/22/20,WV,West Virginia,56160.0,38.9201705,-80.1816905
10475,09/22/20,NJ,New Jersey,14384.0,40.1430058,-74.7311156
10476,09/22/20,TN,Tennessee,200580.0,35.830521,-85.9785989
10477,09/22/20,HI,Hawaii,185148.0,20.46,-157.505
10478,09/23/20,PA,Pennsylvania,11618.0,40.9945928,-77.6046984
10479,09/23/20,TX,Texas,152544.0,31.1693363,-100.0768425
10480,09/23/20,ME,Maine,719599.0,45.2185133,-69.0148656
10481,09/23/20,MT,Montana,5171.0,46.6797995,-110.044783
10482,09/23/20,SD,South Dakota,10912.0,44.2126995,-100.2471641
10483,09/23/20,NC,North Carolina,19634.0,35.2145629,-79.8912675
10484,09/23/20,WI,Wisconsin,196501.0,44.7862968,-89.8267049
10485,09/23/20,GA,Georgia,112222.0,32.6781248,-83.2229757
10486,09/23/20,WY,Wyoming,309678.0,43.000325,-107.5545669
10487,09/23/20,NJ,New Jersey,5169.0,40.1430058,-74.7311156
10488,09/23/20,WA,Washington,200988.0,38.8993487,-77.0145665
10489,09/23/20,VA,Virginia,83193.0,38.0033855,-79.4587861
10490,09/23/20,FL,Florida,142590.0,27.9757279,-83.8330166
10491,09/23/20,NV,Nevada,682370.0,38.502032,-117.0230604
10492,09/23/20,NH,New Hampshire,76807.0,44.0012306,-71.5799231
10493,09/23/20,CA,California,8007.0,37.2718745,-119.2704153
10494,09/23/20,CT,Connecticut,787470.0,41.5187835,-72.757507
10495,09/23/20,IN,Indiana,56315.0,39.7662195,-86.441277
10496,09/23/20,WV,West Virginia,113337.0,38.9201705,-80.1816905
10497,09/23/20,TN,Tennessee,14504.0,35.830521,-85.9785989
10498,09/23/20,AZ,Arizona,186709.0,34.1682185,-111.930907
10499,09/23/20,KS,Kansas,215284.0,38.4987789,-98.3200779
10500,09/23/20,OH,Ohio,55226.0,40.1903624,-82.6692525
10501,09/23/20,NE,Nebraska,146753.0,41.5008195,-99.680902
10502,09/23/20,MI,Michigan,41785.0,44.9435598,-86.4158049
10503,09/23/20,DE,Delaware,131259.0,39.145251,-75.4189206
10504,09/23/20,MA,Massachusetts,19830.0,42.0629398,-71.718067
10505,09/23/20,RI,Rhode Island,128512.0,41.5827282,-71.5064508
10506,09/23/20,VT,Vermont,24177.0,43.8717545,-72.4477828
10507,09/23/20,IA,Iowa,1725.0,41.9383166,-93.389798
10508,09/23/20,MD,Maryland,79923.0,38.8063524,-77.2684162
10509,09/23/20,LA,Louisiana,121297.0,30.9733766,-91.4299097
10510,09/23/20,KY,Kentucky,163869.0,37.8222935,-85.7682399
10511,09/23/20,DC,District of Columbia,63517.0,38.8993487,-77.0145666
10512,09/23/20,MN,Minnesota,15050.0,46.4418595,-93.3655146
10513,09/23/20,ID,Idaho,92100.0,45.4945756,-114.1424303
